日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率
2017-11-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4900.33,4952.68,4894.1,4952.68,40.02,0.81,26342897983.0,3261.1,2965.0,19.65
2017-11-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4955.53,4962.37,4900.81,4957.89,5.22,0.1,33188815753.0,4035.37,2965.0,19.68
2017-11-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4940.94,4958.11,4897.82,4913.7,-44.19,-0.89,28539295193.0,3568.57,2965.0,19.53
2017-12-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4910.29,4947.48,4898.53,4929.92,16.22,0.33,26765032789.0,3447.17,2965.0,19.58
2017-12-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4922.15,4950.38,4915.25,4921.59,-8.32,-0.17,28098290860.0,3545.22,2965.0,19.54
2017-12-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4909.58,4929.15,4861.66,4874.02,-47.58,-0.97,36200801051.0,4376.16,2965.0,19.41
2017-12-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4859.42,4878.91,4808.8,4878.73,4.71,0.1,28903362528.0,3515.52,2965.0,19.4
2017-12-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4866.15,4881.79,4833.91,4845.48,-33.25,-0.68,24864167025.0,3110.13,2965.0,19.27
2017-12-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4837.39,4899.46,4835.67,4889.23,43.75,0.9,25816430244.0,3275.35,2965.0,19.42
2017-12-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4894.12,4956.64,4894.12,4956.48,67.24,1.38,27926000042.0,3795.96,3228.0,19.98
2017-12-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4954.52,4954.98,4902.24,4902.42,-54.05,-1.09,26454514441.0,3564.31,3228.0,19.76
2017-12-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4897.19,4939.78,4892.92,4939.44,37.02,0.76,23614992263.0,3175.27,3228.0,19.9
2017-12-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4937.96,4946.29,4911.61,4927.61,-11.83,-0.24,25441650491.0,3356.38,3228.0,19.85
2017-12-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4919.76,4922.71,4877.71,4889.44,-38.17,-0.77,27628638821.0,3554.91,3228.0,19.71
2017-12-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4887.51,4905.62,4857.74,4876.23,-13.22,-0.27,24442522477.0,3217.95,3228.0,19.67
2017-12-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4875.5,4922.36,4875.44,4922.09,45.87,0.94,23513054886.0,3135.3,3228.0,19.85
2017-12-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4920.1,4922.6,4884.05,4896.19,-25.91,-0.53,26647832579.0,3422.47,3228.0,19.76
2017-12-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4887.88,4938.6,4863.07,4926.17,29.99,0.61,27357398804.0,3590.74,3228.0,19.87
2017-12-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4921.98,4935.15,4909.24,4915.8,-10.37,-0.21,23807820263.0,3124.47,3228.0,19.84
2017-12-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4916.04,4929.82,4864.26,4878.31,-37.49,-0.76,27326711089.0,3508.24,3228.0,19.71
2017-12-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4875.24,4900.52,4848.3,4899.36,21.05,0.43,26025529642.0,3249.75,3228.0,19.82
2017-12-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4891.86,4895.91,4845.14,4848.96,-50.4,-1.03,29164633927.0,3659.48,3228.0,19.64
2017-12-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4846.12,4890.18,4835.93,4873.34,24.38,0.5,31167034605.0,3828.92,3228.0,19.74
2017-12-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4875.07,4899.29,4872.18,4898.9,25.56,0.52,26186724146.0,3297.07,3228.0,19.86
2018-01-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4911.06,4959.42,4911.06,4959.1,60.2,1.23,34964845187.0,4168.44,3228.0,20.1
2018-01-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4960.95,5010.41,4956.96,4995.41,36.31,0.73,39234287455.0,4962.94,3228.0,20.23
2018-01-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4993.91,5017.46,4987.32,5013.85,18.44,0.37,36679496398.0,4615.01,3228.0,20.32
2018-01-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5015.1,5031.6,5005.34,5020.49,6.64,0.13,38345565463.0,4663.21,3228.0,20.36
2018-01-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5020.1,5038.98,5001.35,5038.76,18.27,0.36,42155527878.0,5223.02,3228.0,20.44
2018-01-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5034.85,5054.99,5030.39,5054.53,15.77,0.31,35526648177.0,4429.05,3228.0,20.48
2018-01-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5052.21,5058.43,5013.08,5049.2,-5.33,-0.1,38603694893.0,4772.19,3228.0,20.49
2018-01-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5037.24,5063.03,5025.29,5058.45,9.25,0.18,34456986694.0,4363.72,3228.0,20.53
2018-01-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5054.94,5069.29,5040.23,5057.91,-0.54,-0.01,34016529776.0,4184.31,3228.0,20.53
2018-01-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5054.87,5060.91,4984.9,4996.06,-61.84,-1.22,43445460756.0,5410.23,3228.0,20.32
2018-01-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4986.03,5030.76,4985.29,5030.06,34.0,0.68,38251185701.0,4905.54,3228.0,20.46
2018-01-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5026.0,5031.65,4984.62,5016.0,-14.06,-0.28,44797768216.0,5574.09,3228.0,20.46
2018-01-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5017.36,5046.51,5013.68,5035.34,19.33,0.39,35450153402.0,4408.76,3228.0,20.58
2018-01-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5040.22,5070.86,5024.04,5036.99,1.65,0.03,41025858985.0,4960.34,3228.0,20.63
2018-01-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5027.36,5092.17,5025.14,5091.0,54.01,1.07,38069320299.0,4783.22,3228.0,20.8
2018-01-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5095.16,5121.69,5092.62,5121.19,30.19,0.59,39710986677.0,4888.31,3228.0,21.0
2018-01-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5122.33,5140.03,5097.61,5139.49,18.3,0.36,44396230739.0,5566.94,3228.0,21.08
2018-01-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5131.2,5151.54,5112.62,5120.39,-19.1,-0.37,43590927036.0,5351.17,3228.0,21.01
2018-01-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5107.01,5142.88,5104.96,5126.61,6.22,0.12,38124351677.0,4653.05,3228.0,21.04
2018-01-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5128.31,5134.04,5035.6,5048.67,-77.94,-1.52,41791540602.0,5198.77,3228.0,20.78
2018-01-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,5034.78,5055.5,5011.36,5017.2,-31.46,-0.62,32845209309.0,4049.99,3228.0,20.62
2018-01-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4990.07,5007.04,4950.68,4974.35,-42.86,-0.85,38197715293.0,4530.04,3228.0,20.49
2018-02-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4969.13,4980.33,4849.6,4864.46,-109.89,-2.21,46503431774.0,5275.79,3228.0,20.15
2018-02-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4826.25,4875.16,4767.74,4874.81,10.35,0.21,37503904070.0,4293.62,3228.0,20.23
2018-02-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4805.65,4873.18,4796.1,4868.81,-6.0,-0.12,35144652521.0,4203.33,3228.0,20.27
2018-02-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4774.25,4797.9,4677.85,4680.83,-187.98,-3.86,46023275420.0,5316.36,3228.0,19.52
2018-02-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4748.55,4764.22,4601.42,4627.1,-53.73,-1.15,42883029379.0,4959.86,3228.0,19.23
2018-02-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4604.27,4664.87,4593.46,4629.54,2.44,0.05,33921239313.0,3833.65,3228.0,19.14
2018-02-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4511.39,4525.85,4385.52,4457.46,-172.08,-3.72,43210416414.0,4645.94,3228.0,18.44
2018-02-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4469.06,4555.27,4461.65,4540.01,82.55,1.85,28421603571.0,3240.31,3228.0,18.71
2018-02-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4570.74,4623.52,4569.53,4574.79,34.79,0.77,27926140186.0,3197.79,3228.0,18.88
2018-02-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4580.77,4603.24,4557.84,4600.61,25.82,0.56,19019668162.0,2162.02,3228.0,18.97
2018-02-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4646.82,4694.24,4640.92,4692.03,91.43,1.99,26348326770.0,3025.46,3228.0,19.36
2018-02-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4697.57,4719.26,4671.27,4709.73,17.69,0.38,27276431960.0,3065.4,3228.0,19.44
2018-02-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4732.58,4793.57,4704.64,4787.2,77.47,1.64,37135678883.0,4319.2,3228.0,19.74
2018-02-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4787.89,4788.41,4746.05,4752.89,-34.3,-0.72,35413227385.0,4262.67,3228.0,19.57
2018-02-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4713.5,4761.31,4687.5,4739.07,-13.82,-0.29,32336909333.0,3961.76,3228.0,19.48
2018-03-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4709.21,4782.91,4700.27,4782.65,43.58,0.92,33296268109.0,4015.68,3228.0,19.63
2018-03-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4748.11,4778.42,4741.85,4751.94,-30.71,-0.64,31885310532.0,3837.06,3228.0,19.51
2018-03-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4758.3,4772.15,4733.8,4761.89,9.95,0.21,28562951667.0,3504.96,3228.0,19.55
2018-03-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4774.85,4817.58,4754.27,4816.92,55.02,1.15,38106669668.0,4547.31,3228.0,19.76
2018-03-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4811.68,4831.29,4774.95,4781.96,-34.96,-0.73,32625787395.0,3846.91,3228.0,19.64
2018-03-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4779.32,4823.07,4775.95,4822.68,40.72,0.85,29607372068.0,3587.68,3228.0,19.77
2018-03-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4829.11,4878.08,4825.17,4876.46,53.78,1.12,37888460509.0,4600.89,3228.0,19.96
2018-03-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4898.1,4923.57,4895.73,4923.43,46.97,0.96,44386338741.0,5524.44,3228.0,20.13
2018-03-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4917.89,4922.89,4887.46,4889.92,-33.51,-0.68,38421655803.0,4569.84,3228.0,20.0
2018-03-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4872.89,4885.1,4852.05,4854.0,-35.92,-0.73,33588740232.0,4055.15,3228.0,19.87
2018-03-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4836.84,4866.13,4820.44,4860.07,6.07,0.12,31563174915.0,3910.24,3228.0,19.88
2018-03-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4859.84,4876.2,4828.5,4828.5,-31.57,-0.65,29545367197.0,3647.65,3228.0,19.75
2018-03-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4824.5,4851.95,4804.27,4843.59,15.08,0.31,28783632194.0,3618.4,3228.0,19.8
2018-03-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4809.71,4852.66,4800.53,4851.73,8.15,0.17,29889855182.0,3628.62,3228.0,19.85
2018-03-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4864.88,4889.06,4814.8,4825.0,-26.73,-0.55,34942698431.0,4331.67,3228.0,19.75
2018-03-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4824.49,4842.26,4773.66,4796.1,-28.91,-0.6,30877400191.0,3828.43,3228.0,19.65
2018-03-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4653.47,4694.48,4540.42,4604.9,-191.2,-3.99,53360116283.0,5864.79,3228.0,18.93
2018-03-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4549.31,4627.63,4512.06,4627.56,22.66,0.49,36416596931.0,4323.51,3228.0,18.95
2018-03-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4675.12,4712.35,4665.8,4703.1,75.54,1.63,39320000172.0,4946.05,3228.0,19.22
2018-03-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4647.52,4701.05,4638.75,4643.25,-59.85,-1.27,35013440058.0,4559.68,3228.0,18.99
2018-03-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4656.08,4706.69,4616.71,4693.3,50.05,1.08,34490666657.0,4378.81,3228.0,19.2
2018-03-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4698.7,4737.59,4693.15,4731.03,37.73,0.8,34572618169.0,4529.97,3228.0,19.32
2018-04-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4736.32,4765.69,4723.69,4732.83,1.8,0.04,39624591362.0,5246.93,3228.0,19.31
2018-04-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4679.67,4704.49,4663.37,4695.68,-37.14,-0.78,34127149586.0,4358.32,3228.0,19.15
2018-04-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4709.01,4730.81,4673.51,4676.61,-19.07,-0.41,32055395636.0,4207.46,3228.0,19.07
2018-04-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4665.42,4695.23,4633.02,4677.97,1.36,0.03,30560596998.0,3870.55,3228.0,19.09
2018-04-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4683.53,4728.3,4669.13,4728.03,50.06,1.07,34377645746.0,4252.92,3228.0,19.32
2018-04-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4737.84,4764.15,4735.05,4747.47,19.44,0.41,34546655616.0,4253.99,3228.0,19.42
2018-04-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4741.35,4748.63,4708.04,4711.48,-35.99,-0.76,29814545137.0,3739.81,3228.0,19.28
2018-04-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4732.33,4744.41,4682.88,4688.62,-22.86,-0.49,26990981480.0,3467.82,3228.0,19.18
2018-04-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4678.18,4686.69,4614.33,4643.92,-44.7,-0.95,32382978487.0,4053.39,3228.0,18.96
2018-04-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4650.2,4660.38,4554.82,4558.22,-85.7,-1.85,32971810094.0,4183.88,3228.0,18.63
2018-04-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4591.42,4605.01,4504.75,4598.06,39.84,0.87,35558452754.0,4484.99,3228.0,18.79
2018-04-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4599.9,4654.77,4594.33,4634.66,36.6,0.8,34559165234.0,4363.77,3228.0,18.93
2018-04-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4619.6,4634.6,4550.95,4556.71,-77.95,-1.68,33367743560.0,4044.16,3228.0,18.62
2018-04-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4551.84,4579.96,4497.58,4537.2,-19.51,-0.43,29768863104.0,3621.66,3228.0,18.55
2018-04-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4538.01,4632.4,4538.01,4632.4,95.2,2.1,33645301927.0,4120.53,3228.0,18.94
2018-04-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4609.94,4636.41,4605.37,4630.34,-2.06,-0.04,29355160972.0,3759.42,3228.0,18.91
2018-04-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4623.21,4626.63,4540.05,4543.78,-86.56,-1.87,30470315481.0,3879.76,3228.0,18.59
2018-04-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4558.86,4569.21,4511.11,4548.42,4.64,0.1,28172022741.0,3776.76,3228.0,18.64
2018-05-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4555.73,4577.47,4520.23,4546.12,-2.3,-0.05,28177581426.0,3547.39,3228.0,17.38
2018-05-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4536.4,4584.81,4500.72,4584.6,38.48,0.85,30157709553.0,3702.08,3228.0,17.52
2018-05-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4572.46,4594.16,4566.63,4571.4,-13.2,-0.29,25467435760.0,3260.58,3228.0,17.46
2018-05-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4578.34,4647.11,4577.76,4647.06,75.66,1.65,29766542994.0,3848.56,3228.0,17.74
2018-05-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4648.02,4691.16,4647.01,4685.09,38.03,0.82,31279080385.0,4025.84,3228.0,17.87
2018-05-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4680.16,4687.72,4659.2,4679.34,-5.76,-0.12,27463146573.0,3406.49,3228.0,17.85
2018-05-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4688.23,4701.83,4669.43,4701.33,21.99,0.47,29688841444.0,3729.13,3228.0,17.94
2018-05-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4707.51,4709.14,4666.02,4666.5,-34.83,-0.74,29398343185.0,3739.67,3228.0,17.82
2018-05-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4671.01,4695.3,4661.69,4675.59,9.09,0.19,28190716056.0,3663.23,3228.0,17.85
2018-05-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4682.65,4708.22,4658.84,4707.89,32.3,0.69,26531115835.0,3370.91,3228.0,17.96
2018-05-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4692.19,4715.06,4676.99,4681.09,-26.8,-0.57,27773114958.0,3591.97,3228.0,17.85
2018-05-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4680.42,4684.14,4645.8,4653.77,-27.32,-0.58,24722081256.0,3133.78,3228.0,17.73
2018-05-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4648.99,4685.96,4632.34,4685.9,32.13,0.69,27262256502.0,3308.24,3228.0,17.88
2018-05-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4710.63,4734.62,4709.39,4726.07,40.17,0.86,33436041105.0,4068.49,3228.0,18.01
2018-05-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4722.18,4727.42,4696.52,4727.24,1.16,0.02,29930258389.0,3720.54,3228.0,18.01
2018-05-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4716.22,4716.22,4670.0,4670.02,-57.22,-1.21,31977111874.0,3913.88,3228.0,17.77
2018-05-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4668.2,4676.61,4642.73,4646.79,-23.23,-0.5,26302809570.0,3274.13,3228.0,17.66
2018-05-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4642.09,4651.08,4604.64,4614.47,-32.31,-0.69,28112588597.0,3451.04,3228.0,17.53
2018-05-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4610.66,4635.34,4578.79,4609.74,-4.73,-0.1,27792855352.0,3469.32,3228.0,17.5
2018-05-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4600.57,4625.35,4570.84,4572.15,-37.59,-0.81,28554945369.0,3612.51,3228.0,17.35
2018-05-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4511.75,4520.34,4451.98,4454.46,-117.69,-2.57,32971769812.0,3796.82,3228.0,16.88
2018-05-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4484.3,4535.13,4465.47,4533.67,79.21,1.78,29456377101.0,3584.62,3228.0,17.17
2018-06-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4516.11,4535.97,4466.42,4488.92,-44.75,-0.99,27288018075.0,3240.86,3228.0,17.01
2018-06-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4499.97,4517.85,4483.08,4505.85,16.93,0.38,24481776901.0,3047.04,3228.0,17.08
2018-06-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4506.95,4564.67,4506.2,4564.62,58.76,1.3,25459016088.0,3244.37,3228.0,17.26
2018-06-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4558.81,4571.26,4550.33,4562.44,-2.18,-0.05,24710366064.0,3083.94,3228.0,17.25
2018-06-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4572.58,4577.75,4539.44,4542.53,-19.91,-0.44,25677276028.0,3109.6,3228.0,17.18
2018-06-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4531.53,4531.65,4459.46,4486.63,-55.9,-1.23,26920389795.0,3098.0,3228.0,16.96
2018-06-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4475.16,4489.16,4450.39,4468.84,-17.8,-0.4,22913338929.0,3007.51,3352.0,17.09
2018-06-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4470.91,4517.34,4439.46,4515.12,46.29,1.03,24471443543.0,3288.35,3352.0,17.23
2018-06-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4502.64,4504.12,4453.97,4457.36,-57.77,-1.28,24465104128.0,3064.8,3352.0,17.01
2018-06-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4441.53,4482.22,4426.01,4439.19,-18.16,-0.41,23221740864.0,2910.8,3352.0,16.94
2018-06-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4430.91,4445.97,4361.81,4380.66,-58.53,-1.32,28917880474.0,3319.54,3352.0,16.75
2018-06-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,,,,4380.58,-0.08,0.0,0.0,0.0,3352.0,16.75
2018-06-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4315.01,4321.57,4117.0,4161.51,-219.15,-5.0,42775281754.0,4498.03,3352.0,15.99
2018-06-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4136.56,4209.28,4112.58,4192.05,30.54,0.73,29886490912.0,3253.56,3352.0,16.08
2018-06-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4187.48,4227.93,4117.93,4120.4,-71.65,-1.71,31115379395.0,3327.38,3352.0,15.82
2018-06-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4090.5,4158.53,4063.77,4157.46,37.06,0.9,26287692947.0,2706.45,3352.0,15.92
2018-06-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4180.89,4189.49,4116.98,4118.83,-38.63,-0.93,25622002191.0,2830.22,3352.0,15.77
2018-06-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4070.08,4125.61,4049.93,4117.62,-1.21,-0.03,27382403263.0,2978.71,3352.0,15.74
2018-06-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4113.86,4129.59,4041.85,4059.23,-58.39,-1.42,26745481032.0,2971.38,3352.0,15.55
2018-06-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4040.18,4076.97,4011.52,4016.75,-42.48,-1.05,25345091371.0,2779.02,3352.0,15.39
2018-06-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4022.38,4128.29,4016.3,4127.95,111.2,2.77,28895713823.0,3157.29,3352.0,15.7
2018-07-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4122.27,4131.75,4010.43,4039.64,-88.31,-2.14,30116030695.0,3300.96,3352.0,15.35
2018-07-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4040.21,4065.27,3957.25,4064.37,24.73,0.61,32025003015.0,3651.6,3352.0,15.42
2018-07-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4048.38,4061.74,3992.06,4002.47,-61.89,-1.52,27752480423.0,3017.19,3352.0,15.21
2018-07-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3997.66,4024.5,3931.4,3936.3,-66.17,-1.65,27747786285.0,2920.84,3352.0,14.9
2018-07-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3937.45,3997.75,3873.01,3956.62,20.31,0.52,30493692625.0,3272.44,3352.0,14.96
2018-07-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3966.82,4054.6,3966.82,4054.38,97.77,2.47,26969146624.0,3021.06,3352.0,15.33
2018-07-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4058.78,4075.14,4038.5,4073.25,18.86,0.46,26362578494.0,2966.37,3352.0,15.41
2018-07-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4003.59,4021.04,3950.51,3994.52,-78.73,-1.93,28829414083.0,3111.82,3352.0,15.12
2018-07-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3988.86,4103.0,3988.86,4089.32,94.8,2.37,33980936114.0,3757.12,3352.0,15.46
2018-07-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4093.36,4110.81,4082.97,4105.06,15.74,0.38,28716558647.0,3322.12,3351.0,15.48
2018-07-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4099.87,4115.75,4074.8,4092.13,-12.93,-0.31,26042594651.0,2977.43,3351.0,15.41
2018-07-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4085.71,4085.71,4040.35,4081.08,-11.05,-0.27,25103791482.0,2832.68,3351.0,15.31
2018-07-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4085.6,4107.12,4058.15,4058.65,-22.43,-0.55,28235511033.0,3101.92,3351.0,15.23
2018-07-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4063.49,4085.24,4023.68,4036.14,-22.51,-0.55,26313635963.0,2877.66,3351.0,15.15
