decision_id,decision_date,year,decision_clock,replay_segment_id,eligible_count,selected_count,oracle_count,selected_oracle_overlap_count,selected_oracle_overlap_share,selected_mean_h20_return,oracle_mean_h20_return,selection_gap_mean_h20_return,selected_median_opportunity_rank
14:30:20111123,2011-11-23,2011,14:30,2011_2020,1254,30,30,1,0.033333333333333333,-0.16605875468869516,0.083350167860086685,-0.24940892254878183,879
14:45:20111123,2011-11-23,2011,14:45,2011_2020,1254,30,30,1,0.033333333333333333,-0.16639585318957373,0.081392265265640709,-0.24778811845521442,702
14:30:20111130,2011-11-30,2011,14:30,2011_2020,1235,30,30,1,0.033333333333333333,-0.16270930276924225,0.084850423243684983,-0.24755972601292725,582.5
14:45:20111130,2011-11-30,2011,14:45,2011_2020,1234,30,30,2,0.066666666666666666,-0.16982519449465619,0.078564216573660445,-0.24838941106831663,660.5
14:30:20111207,2011-12-07,2011,14:30,2011_2020,1223,30,30,1,0.033333333333333333,-0.16937132081121339,0.073648002556923622,-0.24301932336813703,548
14:45:20111207,2011-12-07,2011,14:45,2011_2020,1222,30,30,1,0.033333333333333333,-0.16896281257349474,0.07833068306735097,-0.24729349564084571,567.5
14:30:20111214,2011-12-14,2011,14:30,2011_2020,1236,30,30,1,0.033333333333333333,-0.068221339740568779,0.1914009657628967,-0.25962230550346549,538.5
14:45:20111214,2011-12-14,2011,14:45,2011_2020,1236,30,30,1,0.033333333333333333,-0.047671823527357236,0.20210207483617548,-0.24977389836353273,437.5
14:30:20111221,2011-12-21,2011,14:30,2011_2020,1284,30,30,2,0.066666666666666666,-0.010700640985370546,0.24585445907486617,-0.25655510006023674,512.5
14:45:20111221,2011-12-21,2011,14:45,2011_2020,1284,30,30,2,0.066666666666666666,0.013159458168577175,0.25608077332151202,-0.24292131515293486,451
14:30:20111228,2011-12-28,2011,14:30,2011_2020,1252,30,30,1,0.033333333333333333,0.097017626257281955,0.30463940730626538,-0.20762178104898343,451
14:45:20111228,2011-12-28,2011,14:45,2011_2020,1251,30,30,0,0,0.08296552352486318,0.29605282420031415,-0.21308730067545095,467.5
14:30:20120106,2012-01-06,2012,14:30,2011_2020,1255,30,30,0,0,0.17127838711982973,0.44476073706118396,-0.27348234994135423,271
14:45:20120106,2012-01-06,2012,14:45,2011_2020,1255,30,30,0,0,0.15751184186101064,0.44777132362756872,-0.29025948176655808,367.5
14:30:20120113,2012-01-13,2012,14:30,2011_2020,1254,30,30,1,0.033333333333333333,0.12283008853408679,0.33141810032381891,-0.20858801178973213,521
14:45:20120113,2012-01-13,2012,14:45,2011_2020,1252,30,30,1,0.033333333333333333,0.11116174516658558,0.32078913746467735,-0.20962739229809177,541
14:30:20120120,2012-01-20,2012,14:30,2011_2020,1289,30,30,1,0.033333333333333333,0.17191953517060882,0.41848666879782498,-0.24656713362721616,359
14:45:20120120,2012-01-20,2012,14:45,2011_2020,1288,30,30,3,0.10000000000000001,0.19509456118645099,0.41746965571223171,-0.22237509452578072,370
14:30:20120203,2012-02-03,2012,14:30,2011_2020,1269,30,30,0,0,0.12201287009238844,0.36957476041297166,-0.24756189032058323,511
14:45:20120203,2012-02-03,2012,14:45,2011_2020,1269,30,30,0,0,0.13301570136119845,0.36915102348901535,-0.2361353221278169,440.5
14:30:20120210,2012-02-10,2012,14:30,2011_2020,1249,30,30,3,0.10000000000000001,0.1130950182162056,0.35844483778592406,-0.24534981956971846,694
14:45:20120210,2012-02-10,2012,14:45,2011_2020,1248,30,30,3,0.10000000000000001,0.10459187596415125,0.35226176773050533,-0.24766989176635407,718
14:30:20120217,2012-02-17,2012,14:30,2011_2020,1265,30,30,0,0,0.041839331644621856,0.31586104316795871,-0.27402171152333687,685
14:45:20120217,2012-02-17,2012,14:45,2011_2020,1265,30,30,0,0,0.056786917783379201,0.33251817013671947,-0.27573125235334028,687
14:30:20120224,2012-02-24,2012,14:30,2011_2020,1278,30,30,2,0.066666666666666666,-0.0064827434629060338,0.22004489786383127,-0.22652764132673731,684
14:45:20120224,2012-02-24,2012,14:45,2011_2020,1276,30,30,1,0.033333333333333333,-0.027194736139101686,0.21268070093243066,-0.23987543707153236,740.5
14:30:20120302,2012-03-02,2012,14:30,2011_2020,1322,30,30,1,0.033333333333333333,-0.12212526574322123,0.1410100638709634,-0.26313532961418462,961
14:45:20120302,2012-03-02,2012,14:45,2011_2020,1322,30,30,2,0.066666666666666666,-0.12160506495265894,0.14774033137834361,-0.26934539633100252,1000
14:30:20120309,2012-03-09,2012,14:30,2011_2020,1314,30,30,0,0,-0.092105761466211106,0.21671143488495107,-0.30881719635116217,818
14:45:20120309,2012-03-09,2012,14:45,2011_2020,1314,30,30,0,0,-0.089873043079429019,0.21557162024065349,-0.30544466332008252,793.5
14:30:20120316,2012-03-16,2012,14:30,2011_2020,1295,30,30,2,0.066666666666666666,0.015548061701521039,0.33516114040536116,-0.31961307870384009,507
14:45:20120316,2012-03-16,2012,14:45,2011_2020,1293,30,30,1,0.033333333333333333,-0.01034976591458729,0.32545692347074345,-0.33580668938533076,635.5
14:30:20120323,2012-03-23,2012,14:30,2011_2020,1316,30,30,1,0.033333333333333333,0.02366528274066703,0.49706883465187501,-0.47340355191120798,748.5
14:45:20120323,2012-03-23,2012,14:45,2011_2020,1316,30,30,0,0,0.0077821192959162712,0.49368033256347921,-0.48589821326756294,795
14:30:20120330,2012-03-30,2012,14:30,2011_2020,1334,30,30,0,0,0.10272765738809353,0.46883123368087037,-0.36610357629277684,601.5
14:45:20120330,2012-03-30,2012,14:45,2011_2020,1334,30,30,1,0.033333333333333333,0.097037577084581245,0.47098780000440527,-0.37395022291982405,594.5
14:30:20120411,2012-04-11,2012,14:30,2011_2020,1324,30,30,0,0,0.018850794715429598,0.32387698848238367,-0.30502619376695406,776.5
14:45:20120411,2012-04-11,2012,14:45,2011_2020,1322,30,30,0,0,0.013970184744901859,0.31926780179980813,-0.30529761705490627,777.5
14:30:20120418,2012-04-18,2012,14:30,2011_2020,1261,30,30,1,0.033333333333333333,-0.035600478383624838,0.22293997118861544,-0.25854044957224026,686.5
14:45:20120418,2012-04-18,2012,14:45,2011_2020,1260,30,30,1,0.033333333333333333,-0.043275792829040531,0.21476122720617805,-0.25803702003521856,700.5
14:30:20120425,2012-04-25,2012,14:30,2011_2020,1290,30,30,2,0.066666666666666666,-0.0093071426279971222,0.24137753847624507,-0.25068468110424219,579.5
14:45:20120425,2012-04-25,2012,14:45,2011_2020,1291,30,30,2,0.066666666666666666,-0.001132772420170336,0.25084499265672028,-0.25197776507689063,594
14:30:20120504,2012-05-04,2012,14:30,2011_2020,1376,30,30,0,0,-0.02991023016731691,0.26268563767307673,-0.29259586784039365,931
14:45:20120504,2012-05-04,2012,14:45,2011_2020,1375,30,30,0,0,-0.02933435666740327,0.26065227270492936,-0.2899866293723326,924.5
14:30:20120511,2012-05-11,2012,14:30,2011_2020,1329,30,30,0,0,-0.041294877667647036,0.19983440834255259,-0.24112928601019962,747
14:45:20120511,2012-05-11,2012,14:45,2011_2020,1328,30,30,0,0,-0.043920345944312371,0.19019777737919163,-0.23411812332350401,699
14:30:20120518,2012-05-18,2012,14:30,2011_2020,1291,30,30,1,0.033333333333333333,0.015206024941415179,0.20834718585877682,-0.19314116091736164,452
14:45:20120518,2012-05-18,2012,14:45,2011_2020,1291,30,30,2,0.066666666666666666,0.027199700511741368,0.21761124129516424,-0.19041154078342287,428
14:30:20120525,2012-05-25,2012,14:30,2011_2020,1344,30,30,1,0.033333333333333333,-0.012821230752293793,0.23322705095967233,-0.24604828171196613,522.5
14:45:20120525,2012-05-25,2012,14:45,2011_2020,1344,30,30,1,0.033333333333333333,-0.022627035629842862,0.22143469253280318,-0.24406172816264604,593
14:30:20120601,2012-06-01,2012,14:30,2011_2020,1417,30,30,2,0.066666666666666666,-0.046083251466905277,0.26532322235783923,-0.31140647382474451,704
14:45:20120601,2012-06-01,2012,14:45,2011_2020,1416,30,30,2,0.066666666666666666,-0.044407838933769053,0.2652545796309656,-0.30966241856473464,732
14:30:20120608,2012-06-08,2012,14:30,2011_2020,1382,30,30,1,0.033333333333333333,-0.018506579270006037,0.30162668058923486,-0.3201332598592409,527
14:45:20120608,2012-06-08,2012,14:45,2011_2020,1382,30,30,0,0,-0.017524663332512121,0.30171498918238132,-0.31923965251489345,489.5
14:30:20120615,2012-06-15,2012,14:30,2011_2020,1324,30,30,0,0,-0.10598605956733437,0.21156823667160321,-0.31755429623893761,802.5
14:45:20120615,2012-06-15,2012,14:45,2011_2020,1323,30,30,0,0,-0.10413120865356765,0.20336928192470852,-0.30750049057827616,723.5
14:30:20120625,2012-06-25,2012,14:30,2011_2020,1365,30,30,0,0,-0.064093935747519482,0.23726596467483768,-0.30135990042235716,683
14:45:20120625,2012-06-25,2012,14:45,2011_2020,1365,30,30,0,0,-0.072136639718735421,0.2356718434452108,-0.30780848316394621,733.5
14:30:20120702,2012-07-02,2012,14:30,2011_2020,1438,30,30,1,0.033333333333333333,-0.099959134755211274,0.13691698356348792,-0.2368761183186992,845
14:45:20120702,2012-07-02,2012,14:45,2011_2020,1436,30,30,1,0.033333333333333333,-0.097865574102661002,0.13745045001073161,-0.23531602411339261,857
14:30:20120709,2012-07-09,2012,14:30,2011_2020,1402,30,30,2,0.066666666666666666,-0.01645503562037709,0.254099685996446,-0.27055472161682309,693.5
14:45:20120709,2012-07-09,2012,14:45,2011_2020,1403,30,30,2,0.066666666666666666,-0.019849757988377389,0.25364917725324188,-0.27349893524161928,763.5
14:30:20120716,2012-07-16,2012,14:30,2011_2020,1367,30,30,1,0.033333333333333333,0.035049456194150654,0.26851142455329591,-0.23346196835914526,463
14:45:20120716,2012-07-16,2012,14:45,2011_2020,1367,30,30,0,0,0.034145239915898899,0.27272118592212363,-0.23857594600622473,533
14:30:20120723,2012-07-23,2012,14:30,2011_2020,1393,30,30,2,0.066666666666666666,0.005466136001301628,0.24100219764833067,-0.23553606164702903,637
14:45:20120723,2012-07-23,2012,14:45,2011_2020,1393,30,30,2,0.066666666666666666,0.0076996738223569748,0.24818352593966247,-0.2404838521173055,622
14:30:20120730,2012-07-30,2012,14:30,2011_2020,1452,30,30,2,0.066666666666666666,0.010715995844901327,0.30066796661596928,-0.28995197077106794,951.5
14:45:20120730,2012-07-30,2012,14:45,2011_2020,1452,30,30,2,0.066666666666666666,-0.002351185559301324,0.29985716266655504,-0.30220834822585635,968
14:30:20120806,2012-08-06,2012,14:30,2011_2020,1432,30,30,2,0.066666666666666666,0.0058515470597754046,0.2831983261010862,-0.27734677904131078,567
14:45:20120806,2012-08-06,2012,14:45,2011_2020,1432,30,30,2,0.066666666666666666,0.0081410217760884713,0.28464558161606929,-0.27650455983998079,595
14:30:20120813,2012-08-13,2012,14:30,2011_2020,1395,30,30,3,0.10000000000000001,0.11641373346444256,0.38518004848268605,-0.2687663150182435,324.5
14:45:20120813,2012-08-13,2012,14:45,2011_2020,1395,30,30,3,0.10000000000000001,0.1166553124633518,0.37908492888415363,-0.26242961642080181,321.5
14:30:20120820,2012-08-20,2012,14:30,2011_2020,1422,30,30,3,0.10000000000000001,0.049618385696795005,0.32409016178773686,-0.27447177609094187,362
14:45:20120820,2012-08-20,2012,14:45,2011_2020,1420,30,30,3,0.10000000000000001,0.046391827405881776,0.31449209475583184,-0.26810026734995007,371
14:30:20120827,2012-08-27,2012,14:30,2011_2020,1481,30,30,1,0.033333333333333333,0.011740876799767326,0.26737938731523914,-0.25563851051547182,636
14:45:20120827,2012-08-27,2012,14:45,2011_2020,1479,30,30,2,0.066666666666666666,0.026441476813330055,0.27294120831940105,-0.24649973150607099,567
14:30:20120903,2012-09-03,2012,14:30,2011_2020,1458,30,30,2,0.066666666666666666,0.0006313856125655863,0.29905805074552311,-0.29842666513295751,718
14:45:20120903,2012-09-03,2012,14:45,2011_2020,1458,30,30,4,0.13333333333333333,0.0066251201996593177,0.29403767149119986,-0.28741255129154053,795.5
14:30:20120910,2012-09-10,2012,14:30,2011_2020,1411,30,30,2,0.066666666666666666,-0.069948735986876759,0.21537398209372421,-0.28532271808060095,1044.5
14:45:20120910,2012-09-10,2012,14:45,2011_2020,1413,30,30,2,0.066666666666666666,-0.068490864712728625,0.21873328315110693,-0.28722414786383554,1097.5
14:30:20120917,2012-09-17,2012,14:30,2011_2020,1451,30,30,2,0.066666666666666666,0.0081152950077474917,0.27231519731302545,-0.26419990230527796,982.5
14:45:20120917,2012-09-17,2012,14:45,2011_2020,1450,30,30,2,0.066666666666666666,0.00099476396471810755,0.27519318196996267,-0.27419841800524458,1083
14:30:20120924,2012-09-24,2012,14:30,2011_2020,1494,30,30,0,0,-0.029395451581898359,0.2870171928839319,-0.31641264446583028,996.5
14:45:20120924,2012-09-24,2012,14:45,2011_2020,1494,30,30,0,0,-0.036145413660860347,0.28797012864136995,-0.32411554230223028,996.5
14:30:20121008,2012-10-08,2012,14:30,2011_2020,1487,30,30,1,0.033333333333333333,-0.00015452648836973283,0.33580869700197929,-0.33596322349034902,934.5
14:45:20121008,2012-10-08,2012,14:45,2011_2020,1487,30,30,1,0.033333333333333333,0.0027492504702720131,0.33800396365831847,-0.33525471318804645,906.5
14:30:20121015,2012-10-15,2012,14:30,2011_2020,1439,30,30,0,0,-0.055413732388497131,0.26385443202527631,-0.31926816441377343,1023.5
14:45:20121015,2012-10-15,2012,14:45,2011_2020,1439,30,30,0,0,-0.04900375685268106,0.25825025613490882,-0.30725401298758986,949.5
14:30:20121022,2012-10-22,2012,14:30,2011_2020,1471,30,30,1,0.033333333333333333,-0.10119181482781037,0.15179448210600668,-0.25298629693381702,947.5
14:45:20121022,2012-10-22,2012,14:45,2011_2020,1471,30,30,1,0.033333333333333333,-0.094094469949117673,0.15382738259742559,-0.24792185254654325,967.5
14:30:20121029,2012-10-29,2012,14:30,2011_2020,1530,30,30,0,0,-0.084919071793418122,0.17922629565863046,-0.26414536745204859,1216
14:45:20121029,2012-10-29,2012,14:45,2011_2020,1529,30,30,0,0,-0.074042470333792118,0.17454763447196583,-0.24859010480575794,1139
14:30:20121105,2012-11-05,2012,14:30,2011_2020,1504,30,30,0,0,-0.16677521398065925,0.10031834777231109,-0.26709356175297033,1044
14:45:20121105,2012-11-05,2012,14:45,2011_2020,1504,30,30,0,0,-0.17213001233907338,0.095833236578996533,-0.26796324891806989,996.5
14:30:20121112,2012-11-12,2012,14:30,2011_2020,1456,30,30,0,0,-0.054830971093707027,0.24394681951866146,-0.29877779061236848,717.5
14:45:20121112,2012-11-12,2012,14:45,2011_2020,1456,30,30,0,0,-0.049089485774186307,0.24271079225621892,-0.2918002780304052,723
14:30:20121119,2012-11-19,2012,14:30,2011_2020,1504,30,30,0,0,0.0097166024576548875,0.28303278621611344,-0.27331618375845856,769
14:45:20121119,2012-11-19,2012,14:45,2011_2020,1504,30,30,0,0,0.012279806074718203,0.2739161447538811,-0.26163633867916292,695.5
14:30:20121126,2012-11-26,2012,14:30,2011_2020,1573,30,30,2,0.066666666666666666,0.073798969435849363,0.3016554844668472,-0.22785651503099785,537
14:45:20121126,2012-11-26,2012,14:45,2011_2020,1573,30,30,3,0.10000000000000001,0.084165584343502728,0.31299497611862898,-0.22882939177512623,579.5
14:30:20121203,2012-12-03,2012,14:30,2011_2020,1536,30,30,2,0.066666666666666666,0.24995831763246285,0.50141556932229414,-0.2514572516898313,368
14:45:20121203,2012-12-03,2012,14:45,2011_2020,1536,30,30,2,0.066666666666666666,0.24798042496237743,0.50651871263222548,-0.25853828766984804,364.5
14:30:20121210,2012-12-10,2012,14:30,2011_2020,1484,30,30,2,0.066666666666666666,0.18225360534379606,0.42928480884378206,-0.247031203499986,280
14:45:20121210,2012-12-10,2012,14:45,2011_2020,1483,30,30,1,0.033333333333333333,0.16069567355163752,0.42893005690129549,-0.26823438334965799,390.5
14:30:20121217,2012-12-17,2012,14:30,2011_2020,1510,30,30,0,0,0.16002804850881019,0.44500795182210701,-0.28497990331329681,388
14:45:20121217,2012-12-17,2012,14:45,2011_2020,1509,30,30,0,0,0.16411825779122621,0.44678812246740113,-0.28266986467617494,401
14:30:20121224,2012-12-24,2012,14:30,2011_2020,1589,30,30,0,0,0.083354357339650298,0.504912503817327,-0.4215581464776767,854
14:45:20121224,2012-12-24,2012,14:45,2011_2020,1587,30,30,0,0,0.095188378192819917,0.52044048201292636,-0.42525210382010648,817.5
14:30:20121231,2012-12-31,2012,14:30,2011_2020,1518,30,30,2,0.066666666666666666,0.065985602585637779,0.41726878043387922,-0.35128317784824142,840
14:45:20121231,2012-12-31,2012,14:45,2011_2020,1518,30,30,1,0.033333333333333333,0.067815335787871481,0.42399599995898746,-0.35618066417111599,761
14:30:20130110,2013-01-10,2013,14:30,2011_2020,1513,30,30,2,0.066666666666666666,0.061589061077244114,0.40671078486642581,-0.34512172378918171,835.5
14:45:20130110,2013-01-10,2013,14:45,2011_2020,1513,30,30,2,0.066666666666666666,0.058446165085575777,0.39999566823016597,-0.34154950314459021,832
14:30:20130117,2013-01-17,2013,14:30,2011_2020,1529,30,30,1,0.033333333333333333,0.043309512059958442,0.33086131536581131,-0.28755180330585289,700.5
14:45:20130117,2013-01-17,2013,14:45,2011_2020,1528,30,30,1,0.033333333333333333,0.041916265662371811,0.33704304698953602,-0.29512678132716419,644.5
14:30:20130124,2013-01-24,2013,14:30,2011_2020,1609,30,30,0,0,0.058666903688046751,0.410856786642116,-0.35218988295406928,829
14:45:20130124,2013-01-24,2013,14:45,2011_2020,1607,30,30,0,0,0.061231828982170486,0.39724233833748696,-0.33601050935531646,791
14:30:20130131,2013-01-31,2013,14:30,2011_2020,1558,30,30,1,0.033333333333333333,0.087758407141539305,0.40309044838153396,-0.31533204123999464,704.5
14:45:20130131,2013-01-31,2013,14:45,2011_2020,1557,30,30,1,0.033333333333333333,0.085255659063207118,0.39626584364874934,-0.31101018458554219,678.5
14:30:20130207,2013-02-07,2013,14:30,2011_2020,1548,30,30,1,0.033333333333333333,-0.002268978411832582,0.32950657967665825,-0.33177555808849085,622.5
14:45:20130207,2013-02-07,2013,14:45,2011_2020,1548,30,30,1,0.033333333333333333,-0.011255003495565278,0.32663715058767728,-0.33789215408324258,662
14:30:20130221,2013-02-21,2013,14:30,2011_2020,1575,30,30,1,0.033333333333333333,-0.0072739733606061929,0.34226852170063321,-0.34954249506123941,1098.5
14:45:20130221,2013-02-21,2013,14:45,2011_2020,1576,30,30,0,0,-0.020421207210654282,0.35372827876834978,-0.37414948597900405,1104
14:30:20130228,2013-02-28,2013,14:30,2011_2020,1656,30,30,1,0.033333333333333333,-0.030751225601594608,0.32762409821203153,-0.35837532381362613,973
14:45:20130228,2013-02-28,2013,14:45,2011_2020,1655,30,30,1,0.033333333333333333,-0.031191201699062334,0.32182829956328468,-0.35301950126234699,958
14:30:20130307,2013-03-07,2013,14:30,2011_2020,1608,30,30,0,0,-0.082638949414749779,0.24546699259896218,-0.32810594201371196,1037.5
14:45:20130307,2013-03-07,2013,14:45,2011_2020,1609,30,30,0,0,-0.07871992835547055,0.24962220776192204,-0.3283421361173926,947
14:30:20130314,2013-03-14,2013,14:30,2011_2020,1604,30,30,0,0,-0.036041847087882585,0.25340225391654542,-0.28944410100442802,656.5
14:45:20130314,2013-03-14,2013,14:45,2011_2020,1603,30,30,0,0,-0.033026040248510004,0.25655063309255838,-0.2895766733410684,669
14:30:20130321,2013-03-21,2013,14:30,2011_2020,1609,30,30,0,0,-0.036580952149614092,0.30397272809091036,-0.34055368024052446,933.5
14:45:20130321,2013-03-21,2013,14:45,2011_2020,1609,30,30,0,0,-0.048394443529167934,0.30555541422441745,-0.3539498577535854,1020
14:30:20130328,2013-03-28,2013,14:30,2011_2020,1683,30,30,0,0,-0.062761070834849497,0.27222821244654116,-0.33498928328139066,913
14:45:20130328,2013-03-28,2013,14:45,2011_2020,1683,30,30,0,0,-0.049155054521805401,0.28242908605328232,-0.33158414057508773,841.5
14:30:20130408,2013-04-08,2013,14:30,2011_2020,1677,30,30,1,0.033333333333333333,0.057627608220252952,0.47332049780138463,-0.41569288958113171,939.5
14:45:20130408,2013-04-08,2013,14:45,2011_2020,1676,30,30,1,0.033333333333333333,0.034641742009974927,0.46912352904192534,-0.43448178703195039,917
14:30:20130415,2013-04-15,2013,14:30,2011_2020,1679,30,30,1,0.033333333333333333,0.075147030105623805,0.52100473994896457,-0.44585770984334078,923.5
14:45:20130415,2013-04-15,2013,14:45,2011_2020,1679,30,30,1,0.033333333333333333,0.098143809275071561,0.52472707661125495,-0.4265832673361834,773.5
14:30:20130422,2013-04-22,2013,14:30,2011_2020,1647,30,30,1,0.033333333333333333,0.067196669786184604,0.44235803190321116,-0.37516136211702655,847.5
14:45:20130422,2013-04-22,2013,14:45,2011_2020,1647,30,30,0,0,0.055747908027564699,0.43356390584120652,-0.37781599781364184,807
14:30:20130502,2013-05-02,2013,14:30,2011_2020,1693,30,30,0,0,0.16786458316600469,0.55794295557095874,-0.39007837240495402,795
14:45:20130502,2013-05-02,2013,14:45,2011_2020,1692,30,30,0,0,0.14370170918637279,0.54978449897785908,-0.40608278979148626,862
14:30:20130509,2013-05-09,2013,14:30,2011_2020,1693,30,30,1,0.033333333333333333,0.053840298326125594,0.35674306910277942,-0.30290277077665384,1055
14:45:20130509,2013-05-09,2013,14:45,2011_2020,1693,30,30,0,0,0.035882250529559602,0.34649375160215518,-0.31061150107259555,1109.5
14:30:20130516,2013-05-16,2013,14:30,2011_2020,1688,30,30,1,0.033333333333333333,-0.0018974992693962412,0.34299159497276338,-0.34488909424215963,856
14:45:20130516,2013-05-16,2013,14:45,2011_2020,1687,30,30,1,0.033333333333333333,-0.0065810941670952101,0.34635381868657833,-0.35293491285367357,880.5
14:30:20130523,2013-05-23,2013,14:30,2011_2020,1669,30,30,0,0,-0.1743872119264149,0.21190094238435275,-0.38628815431076768,1147
14:45:20130523,2013-05-23,2013,14:45,2011_2020,1669,30,30,0,0,-0.16935216315387783,0.22152384477097717,-0.390876007924855,1129.5
14:30:20130530,2013-05-30,2013,14:30,2011_2020,1659,30,30,1,0.033333333333333333,-0.15112803903255287,0.28470668496134988,-0.43583472399390277,996.5
14:45:20130530,2013-05-30,2013,14:45,2011_2020,1660,30,30,1,0.033333333333333333,-0.15806189272776702,0.28197419586887668,-0.44003608859664367,979
14:30:20130606,2013-06-06,2013,14:30,2011_2020,1693,30,30,0,0,-0.14482307977730813,0.32692121741960267,-0.4717442971969108,933
14:45:20130606,2013-06-06,2013,14:45,2011_2020,1693,30,30,0,0,-0.13762951790650105,0.33361464781372002,-0.4712441657202211,826.5
14:30:20130618,2013-06-18,2013,14:30,2011_2020,1698,30,30,0,0,-0.021543405579597823,0.37961497616975926,-0.40115838174935708,772.5
14:45:20130618,2013-06-18,2013,14:45,2011_2020,1698,30,30,0,0,-0.027658794016721912,0.37957488247034432,-0.40723367648706621,890.5
14:30:20130625,2013-06-25,2013,14:30,2011_2020,1669,30,30,0,0,0.10697737283043705,0.56734531214506634,-0.46036793931462927,672
14:45:20130625,2013-06-25,2013,14:45,2011_2020,1665,30,30,1,0.033333333333333333,0.11127936960487031,0.56499436957996818,-0.4537149999750979,761.5
14:30:20130702,2013-07-02,2013,14:30,2011_2020,1686,30,30,1,0.033333333333333333,0.044455960103978391,0.41592535005300063,-0.37146938994902223,731
14:45:20130702,2013-07-02,2013,14:45,2011_2020,1684,30,30,1,0.033333333333333333,0.043252691193710918,0.40785909592097452,-0.36460640472726358,714
14:30:20130709,2013-07-09,2013,14:30,2011_2020,1670,30,30,1,0.033333333333333333,0.1861888932707863,0.62290897569675718,-0.43672008242597088,496
14:45:20130709,2013-07-09,2013,14:45,2011_2020,1669,30,30,0,0,0.17935012940636261,0.61703946829532053,-0.43768933888895789,526.5
14:30:20130716,2013-07-16,2013,14:30,2011_2020,1656,30,30,0,0,0.095212440046360314,0.39931608256832785,-0.30410364252196753,426.5
14:45:20130716,2013-07-16,2013,14:45,2011_2020,1655,30,30,0,0,0.094470323153021007,0.39587648778805817,-0.30140616463503717,383.5
14:30:20130723,2013-07-23,2013,14:30,2011_2020,1654,30,30,3,0.10000000000000001,0.071998704752540249,0.44348067580955269,-0.37148197105701242,628.5
14:45:20130723,2013-07-23,2013,14:45,2011_2020,1650,30,30,3,0.10000000000000001,0.069018447198485544,0.43792316161290207,-0.36890471441441652,639.5
14:30:20130730,2013-07-30,2013,14:30,2011_2020,1654,30,30,0,0,0.1203995169853273,0.56539852390954792,-0.44499900692422062,707.5
14:45:20130730,2013-07-30,2013,14:45,2011_2020,1654,30,30,0,0,0.11948616603414385,0.56790759236247057,-0.44842142632832671,743
14:30:20130806,2013-08-06,2013,14:30,2011_2020,1677,30,30,0,0,0.0029816424960422026,0.53378296296846572,-0.53080132047242357,1114
14:45:20130806,2013-08-06,2013,14:45,2011_2020,1676,30,30,1,0.033333333333333333,0.009646557743689466,0.53878951373772466,-0.52914295599403516,1162
14:30:20130813,2013-08-13,2013,14:30,2011_2020,1665,30,30,0,0,-0.0076352572671406346,0.7073135416702353,-0.71494879893737595,1248.5
14:45:20130813,2013-08-13,2013,14:45,2011_2020,1665,30,30,0,0,-0.0074532949085355238,0.70208987377324739,-0.70954316868178291,1255.5
14:30:20130820,2013-08-20,2013,14:30,2011_2020,1656,30,30,0,0,0.047752522412012222,0.59550088721325312,-0.54774836480124089,793
14:45:20130820,2013-08-20,2013,14:45,2011_2020,1657,30,30,0,0,0.040035749716565268,0.59372129705920096,-0.55368554734263564,821
14:30:20130827,2013-08-27,2013,14:30,2011_2020,1645,30,30,2,0.066666666666666666,0.017612913408638121,0.48089302897824304,-0.46328011556960491,854.5
14:45:20130827,2013-08-27,2013,14:45,2011_2020,1643,30,30,2,0.066666666666666666,0.029167208728070382,0.47251615334137043,-0.44334894461330004,820.5
14:30:20130903,2013-09-03,2013,14:30,2011_2020,1681,30,30,0,0,0.044993161892569959,0.60681791276057284,-0.56182475086800288,908.5
14:45:20130903,2013-09-03,2013,14:45,2011_2020,1680,30,30,0,0,0.042707169975051827,0.58934566944636935,-0.54663849947131748,889.5
14:30:20130910,2013-09-10,2013,14:30,2011_2020,1658,30,30,1,0.033333333333333333,0.044246180256921681,0.4301805812043728,-0.38593440094745113,676
14:45:20130910,2013-09-10,2013,14:45,2011_2020,1655,30,30,1,0.033333333333333333,0.031069884087661325,0.43442956660634652,-0.4033596825186852,763.5
14:30:20130917,2013-09-17,2013,14:30,2011_2020,1661,30,30,3,0.10000000000000001,0.050677664393783718,0.40656836489012671,-0.35589070049634297,656
14:45:20130917,2013-09-17,2013,14:45,2011_2020,1658,30,30,3,0.10000000000000001,0.055319209687312625,0.40234420850771963,-0.34702499882040699,615
14:30:20130926,2013-09-26,2013,14:30,2011_2020,1644,30,30,2,0.066666666666666666,0.025629566416684436,0.34936495800423706,-0.3237353915875526,920.5
14:45:20130926,2013-09-26,2013,14:45,2011_2020,1645,30,30,2,0.066666666666666666,0.032741551777318773,0.34390495541803073,-0.31116340364071193,676.5
14:30:20131010,2013-10-10,2013,14:30,2011_2020,1665,30,30,2,0.066666666666666666,-0.01386229578702477,0.29906187653034627,-0.31292417231737102,787
14:45:20131010,2013-10-10,2013,14:45,2011_2020,1665,30,30,2,0.066666666666666666,-0.0088866890781695365,0.30555387385514637,-0.3144405629333159,723.5
14:30:20131017,2013-10-17,2013,14:30,2011_2020,1666,30,30,0,0,-0.047957596635783355,0.32475532491457249,-0.37271292155035585,903.5
14:45:20131017,2013-10-17,2013,14:45,2011_2020,1665,30,30,0,0,-0.043793592947847994,0.32305197815655817,-0.36684557110440619,847
14:30:20131024,2013-10-24,2013,14:30,2011_2020,1660,30,30,1,0.033333333333333333,-0.0091146742737224715,0.40024035584607043,-0.40935503011979291,1003.5
